id,flag,gdr_cd,age,mrg_situ_cd,edu_deg_cd,acdm_deg_cd,deg_cd,job_year,ic_ind,fr_or_sh_ind,dnl_mbl_bnk_ind,dnl_bind_cmb_lif_ind,hav_car_grp_ind,hav_hou_grp_ind,l6mon_agn_ind,frs_agn_dt_cnt,vld_rsk_ases_ind,fin_rsk_ases_grd_cd,confirm_rsk_ases_lvl_typ_cd,cust_inv_rsk_endu_lvl_cd,l6mon_daim_aum_cd,tot_ast_lvl_cd,pot_ast_lvl_cd,bk1_cur_year_mon_avg_agn_amt_cd,l12mon_buy_fin_mng_whl_tms,l12_mon_fnd_buy_whl_tms,l12_mon_insu_buy_whl_tms,l12_mon_gld_buy_whl_tms,loan_act_ind,pl_crd_lmt_cd,ovd_30d_loan_tot_cnt,his_lng_ovd_day,hld_crd_card_grd_cd,crd_card_act_ind,l1y_crd_card_csm_amt_dlm_cd,atdd_type,perm_crd_lmt_cd,cur_debit_cnt,cur_credit_cnt,cur_debit_min_opn_dt_cnt,cur_credit_min_opn_dt_cnt,cur_debit_crd_lvl
U22071,0,F,34,A,B,30,~,1,0,0,1,1,1,0,1,685,1,3,2,1,3,-1,6,5,13,3,0,0,1,5,0,0,20,1,3,0,4,2,1,728,3134,10
U21787,0,M,44,A,B,30,~,20,0,0,1,1,0,0,0,-1,0,-1,-1,1,1,2,4,0,0,0,0,0,1,5,0,0,10,0,0,0,3,2,1,3446,166,10
U21753,0,M,47,B,C,31,~,2,0,0,1,1,1,0,0,-1,1,1,1,1,3,-1,3,0,0,1,0,0,0,0,0,0,20,1,3,0,2,2,1,229,229,10
U21681,0,M,42,B,K,Z,,0,1,1,1,1,1,0,1,1061,0,-1,-1,1,3,-1,2,4,0,0,0,0,0,0,0,0,23,1,5,0,8,7,2,3344,3225,40
U21505,0,M,40,A,B,30,,0,1,1,1,1,1,0,0,-1,0,-1,3,1,4,-1,2,0,0,0,0,0,1,5,0,0,20,1,5,0,8,6,3,6247,3499,20
U21478,0,F,48,B,B,31,,1,0,0,1,1,0,0,0,-1,0,-1,-1,1,4,6,3,0,0,0,0,0,0,0,0,0,10,0,1,0,2,1,1,4863,4474,10
U21319,0,F,41,A,F,G,,1,0,0,1,1,0,0,0,1278,0,-1,-1,1,3,-1,4,0,0,0,0,0,0,0,0,0,10,0,3,0,4,1,1,4975,4748,10
U21249,0,F,54,B,B,Z,B,0,1,1,1,1,0,0,0,-1,0,-1,4,3,5,5,3,0,0,0,0,0,1,0,0,2,20,1,1,0,3,5,2,5919,4533,20
U21172,0,M,34,A,Z,Z,~,1,0,0,1,1,0,0,0,745,0,-1,2,1,3,-1,4,0,0,0,0,0,0,0,0,0,10,1,1,,2,1,1,788,481,10
U21000,0,F,46,B,A,C,C,5,0,0,1,0,1,0,0,-1,1,2,2,3,6,-1,2,0,0,0,0,0,0,0,0,0,30,1,5,0,8,4,2,4776,4778,40
U20743,0,M,47,B,C,Z,Z,0,1,1,1,1,1,0,0,944,0,-1,3,4,6,5,2,0,0,0,0,0,1,7,0,1,30,1,5,0,8,59,2,3323,3225,40
U20445,0,F,34,A,F,G,~,1,0,0,1,1,0,0,0,-1,1,2,-1,1,1,2,5,0,0,1,0,0,0,0,0,0,20,1,1,0,1,1,1,2889,77,20
U20371,0,M,38,B,B,30,,0,0,0,1,1,1,0,0,-1,0,-1,-1,6,5,-1,3,0,0,0,0,0,0,0,0,0,10,1,3,,4,1,1,2802,923,20
U20284,0,M,39,A,B,30,,0,0,0,1,1,1,0,0,812,0,-1,-1,1,3,6,4,0,0,0,0,0,0,0,0,0,20,0,4,0,4,4,1,2707,2572,10
U20142,0,F,39,A,B,30,~,0,0,0,1,1,0,0,1,328,1,3,3,1,2,-1,4,1,5,17,0,0,0,0,0,0,10,1,5,0,7,1,2,2560,574,20
U20072,0,M,55,B,Z,Z,,0,0,0,1,1,0,0,0,1180,0,-1,-1,1,4,-1,3,0,0,0,0,0,0,0,0,0,20,1,3,,3,2,1,2492,1242,10
U19724,0,F,51,B,C,31,~,25,0,0,1,1,1,0,0,-1,0,-1,4,6,5,-1,3,0,0,0,0,0,0,0,0,0,10,1,5,0,7,1,2,5869,3013,10
U19657,0,M,44,B,C,31,,21,0,0,1,1,0,0,1,1203,0,-1,-1,1,1,3,4,3,0,0,0,0,0,0,0,0,20,1,3,,3,2,1,1998,903,20
U19429,0,F,41,B,K,Z,A,0,0,0,1,1,1,0,0,1169,1,4,3,1,6,5,2,0,2,13,0,0,0,0,0,0,25,1,4,0,8,4,5,5339,4839,40
U19259,0,M,48,B,F,G,,8,0,0,1,1,1,0,0,-1,0,-1,-1,1,4,4,3,0,0,0,0,0,0,0,0,0,20,1,1,0,1,1,1,4533,3955,10
U19212,0,M,43,B,B,Z,,5,1,1,1,1,1,0,0,-1,0,-1,-1,1,3,2,3,0,0,0,0,0,1,6,0,0,20,1,3,0,2,90,1,6891,4778,20
U19094,0,M,44,B,F,G,,10,0,0,1,1,1,0,1,1181,0,-1,-1,1,2,3,2,6,0,0,0,0,0,0,0,0,10,1,3,0,5,1,1,2368,1853,20
U19049,0,M,48,B,B,30,B,3,1,1,1,1,1,0,1,795,1,3,3,1,7,-1,3,3,9,0,0,0,0,0,0,0,20,1,3,0,7,7,2,5559,4625,40
U18560,0,F,38,B,C,31,,1,0,0,1,1,0,0,0,-1,1,4,4,1,5,7,3,0,1,0,0,0,0,0,0,0,20,1,3,0,4,3,1,4982,893,20
U18471,0,M,56,B,B,Z,~,0,0,0,1,1,0,0,1,1278,1,1,-1,1,5,3,3,4,0,1,0,0,0,0,0,0,20,1,4,,7,1,2,4892,1260,20
U18257,0,M,38,B,Z,Z,~,0,0,1,1,1,1,0,1,1278,1,3,4,1,3,-1,5,1,0,0,0,0,0,0,0,0,20,0,1,0,4,3,1,4145,179,20
U18172,0,F,40,B,K,31,~,0,1,1,1,1,0,0,0,-1,0,-1,1,1,5,2,2,0,0,0,0,0,1,8,0,0,35,0,0,0,7,4,2,762,2820,20
U18095,0,M,56,B,C,31,,18,0,0,1,1,0,0,0,-1,0,-1,-1,5,5,2,3,0,0,0,0,0,0,0,0,0,20,0,0,0,4,1,1,6682,2387,20
U18058,0,F,35,B,B,30,,0,1,1,1,1,1,0,0,-1,1,2,-1,1,2,-1,2,0,0,2,0,0,1,4,0,1,20,1,5,1,7,3,1,3465,1860,10
U17973,0,F,33,A,B,30,~,0,0,1,1,1,1,0,1,6,0,-1,-1,1,4,-1,6,4,0,0,0,0,1,5,0,0,20,1,5,0,8,3,4,3762,2628,20
U17970,0,M,38,B,B,Z,~,2,0,0,1,1,1,0,1,1158,0,-1,4,7,2,-1,3,4,0,0,0,0,0,0,0,0,10,1,4,0,7,3,1,3756,4444,20
U17776,0,F,33,B,C,31,B,0,0,1,1,1,1,0,0,-1,0,-1,-1,1,2,-1,4,0,0,0,0,0,0,0,0,0,10,1,5,0,4,1,1,2817,504,10
U17774,0,M,41,B,B,30,~,6,0,0,1,1,1,0,0,1187,1,2,-1,7,5,-1,3,0,0,2,0,0,1,5,0,0,20,1,4,0,7,2,2,2806,556,10
U17680,0,M,38,A,A,C,,1,0,0,1,1,1,0,0,326,0,-1,-1,1,2,-1,4,0,0,0,0,0,0,0,0,0,10,1,1,0,3,1,1,2216,2208,20
U17514,0,F,43,B,C,31,A,3,0,1,1,1,1,1,0,-1,0,-1,-1,5,3,-1,5,0,0,0,0,0,1,0,1,118,10,1,3,0,3,4,1,7380,5263,20
U17471,0,M,47,B,B,30,A,0,0,0,1,1,1,1,0,1118,1,2,6,1,2,-1,2,0,0,6,0,0,1,0,0,1,20,1,1,0,7,6,1,6684,4533,40
U17231,0,F,53,B,B,30,A,0,0,0,1,1,1,1,1,1200,1,3,4,7,7,9,3,3,12,40,0,0,1,0,0,19,20,1,5,0,7,6,2,7374,2069,40
U17203,0,F,47,A,C,31,A,6,0,1,1,0,1,1,0,1158,1,5,4,1,9,10,1,0,3,12,0,0,1,0,0,4,70,1,5,0,8,15,1,8376,3743,80
U17030,0,M,45,B,C,Z,A,3,1,1,1,1,1,1,1,1203,0,-1,4,1,6,11,1,9,0,0,0,0,1,6,5,91,20,1,5,1,7,7,1,7047,5813,40
U16970,0,M,64,B,C,31,A,0,0,1,1,1,1,0,1,1196,1,3,3,3,6,-1,2,5,2,0,0,0,0,0,0,0,25,1,4,0,7,9,1,7788,5508,40
U16727,0,M,40,A,A,Z,B,0,1,1,1,1,1,1,1,1192,1,3,4,1,3,-1,5,7,1,5,0,0,1,0,1,152,20,1,5,0,3,7,1,5170,5113,40
U16631,0,F,44,A,B,Z,~,4,0,1,1,0,1,0,0,-1,0,-1,6,1,5,-1,3,0,0,0,0,0,0,0,0,0,20,0,0,0,5,14,1,7269,5966,20
U16584,0,M,47,A,Z,Z,A,0,0,1,1,0,0,1,0,-1,1,3,2,1,5,3,3,0,10,8,0,0,1,0,0,10,10,0,0,0,3,2,1,4793,523,20
U16581,0,F,50,B,C,31,~,30,0,0,1,0,1,0,0,-1,1,3,5,7,6,10,2,0,2,0,0,0,0,0,0,0,20,1,5,0,3,7,1,7229,479,40
U16403,0,M,36,B,F,G,A,9,0,0,1,1,0,0,0,-1,1,1,1,1,3,-1,4,0,0,1,0,0,0,0,0,0,20,1,5,0,3,1,2,386,380,10
U16170,0,F,41,O,A,Z,C,0,0,1,1,1,1,1,0,298,0,-1,4,4,5,-1,2,0,0,0,0,0,1,7,0,0,40,1,5,0,8,5,5,4903,5569,40
U16084,0,M,70,B,B,30,A,10,0,0,1,1,1,0,0,1186,1,9,6,7,7,-1,2,0,7,0,0,0,0,0,0,0,40,1,5,0,8,13,2,4630,4413,40
U15993,0,F,55,B,K,31,A,34,0,0,1,1,0,0,0,465,1,3,3,1,6,10,6,0,42,3,0,0,1,5,0,0,20,0,0,0,7,4,1,4594,4625,40
U15956,0,M,59,B,K,31,~,27,0,0,1,1,1,0,1,1188,1,2,-1,5,5,-1,3,4,0,2,0,0,0,0,0,0,20,1,1,0,2,4,1,5460,4809,20
U15893,0,M,45,B,B,Z,B,11,0,0,1,1,0,0,0,-1,0,-1,5,6,5,-1,2,0,0,0,0,0,1,3,0,0,35,1,5,1,7,4,1,6572,5813,20
U15779,0,M,50,B,A,C,C,9,0,0,1,1,1,0,0,1155,1,2,4,5,5,-1,3,0,0,7,0,0,0,0,0,0,20,0,1,0,3,2,2,5004,5021,20
U15714,0,M,52,A,B,30,A,0,0,0,1,0,0,0,1,1193,0,-1,-1,1,3,-1,2,2,0,0,0,0,1,0,0,2,20,1,5,0,6,9,1,7358,4656,40
U15711,0,F,70,B,C,31,B,20,0,0,1,0,0,0,0,887,1,7,1,1,7,-1,2,0,29,0,0,0,0,0,0,0,20,1,2,0,5,3,1,5032,3621,40
U15678,0,F,57,O,C,Z,A,3,0,0,1,1,1,0,0,923,0,-1,5,3,5,8,2,0,0,0,0,0,1,0,0,0,35,1,5,0,8,4,2,8703,5691,20
U15560,0,M,52,B,B,30,B,0,0,0,1,1,0,0,0,-1,1,3,3,1,3,-1,2,0,0,0,0,0,0,0,0,0,40,1,5,0,8,2,2,5620,2065,20
U15363,0,F,39,A,B,Z,A,2,0,0,1,1,1,0,0,-1,1,1,3,1,3,-1,2,0,0,0,0,0,0,0,0,0,30,1,5,0,7,3,1,4461,5447,40
U15175,0,F,49,B,B,31,B,10,0,0,1,1,1,0,0,-1,1,3,4,5,5,-1,3,0,0,27,0,0,0,0,0,0,20,1,3,0,5,3,1,7600,4533,20
U15067,0,F,51,B,K,Z,A,0,1,1,1,1,1,0,0,742,0,-1,3,7,8,-1,1,0,0,0,0,0,1,0,0,5,50,1,5,0,8,8,3,6746,4474,40
U15032,0,F,45,B,B,Z,A,0,1,1,1,1,1,0,0,-1,1,2,-1,3,5,3,2,0,0,2,0,0,0,0,0,0,40,1,5,0,7,2,2,4093,5691,20
U14979,0,M,59,B,B,30,A,0,0,0,1,1,0,0,0,-1,1,3,4,1,5,6,3,0,65,0,0,0,0,0,0,0,20,0,5,0,5,2,1,5079,4686,40
U14957,0,F,44,B,A,C,C,3,0,0,1,1,1,0,0,-1,0,-1,4,1,3,-1,2,0,0,0,0,0,0,0,0,0,20,1,5,0,7,2,2,4403,1558,20
U14899,0,M,51,B,B,30,B,9,0,0,1,1,1,0,0,1173,1,4,4,7,8,10,1,0,1,87,0,0,0,0,0,0,20,1,5,0,7,4,3,6355,5813,40
U14826,0,F,58,B,B,Z,A,0,0,0,1,1,0,0,1,517,1,3,3,1,7,4,2,9,53,0,0,0,0,0,0,0,20,1,2,0,5,2,2,2547,5508,40
U14794,0,F,55,B,F,G,~,0,0,0,1,1,0,0,0,-1,1,5,5,7,7,4,2,0,0,0,0,0,0,0,0,0,20,1,1,0,5,2,1,4540,3713,40
U14722,0,F,43,B,Z,Z,A,0,0,0,1,1,1,0,0,-1,1,4,2,7,6,-1,2,0,0,9,0,0,0,0,0,0,20,1,4,0,7,3,2,7521,231,20
U14637,0,F,49,B,,Z,,2,0,1,1,1,0,0,0,-1,1,4,4,1,6,4,2,0,9,0,0,0,0,0,0,0,20,1,5,0,6,3,1,7641,5143,20
U14592,0,M,62,B,A,C,,19,0,0,1,1,1,1,1,229,1,3,6,7,7,1,2,5,2,0,0,0,1,0,0,0,30,1,5,0,8,4,1,4338,2756,40
U14567,0,F,50,B,B,30,B,0,0,0,1,1,1,0,1,1110,1,3,3,1,5,-1,2,7,4,0,0,0,0,0,0,0,20,0,0,0,4,7,1,6662,4870,40
U14438,0,M,44,B,F,G,~,0,0,0,1,1,1,0,1,970,0,-1,-1,1,2,2,2,4,0,0,0,0,1,5,0,0,20,1,4,0,8,2,3,1609,3409,10
U14433,0,M,43,A,C,Z,~,2,1,1,1,1,1,0,0,-1,0,-1,-1,7,7,-1,3,0,0,0,0,0,0,0,0,0,20,1,5,0,7,4,1,5181,4230,40
U14406,0,F,48,B,B,31,A,0,1,1,1,1,0,1,0,796,0,-1,-1,1,3,-1,2,0,0,0,0,0,1,9,0,2,25,1,5,0,8,27,2,7015,1533,40
U14264,0,F,54,B,C,Z,~,4,0,0,1,1,0,0,1,1278,1,3,2,1,6,4,2,5,9,0,0,0,0,0,0,0,20,1,1,0,5,4,1,7115,4260,20
U13910,0,M,41,A,B,Z,B,7,0,0,1,1,0,0,1,1193,1,4,4,6,7,-1,2,5,9,0,0,0,0,0,0,0,20,1,3,0,6,6,1,5369,4533,40
U13698,0,F,68,O,C,Z,A,6,1,1,1,0,1,0,0,1049,1,9,3,1,7,-1,2,0,33,0,0,0,0,0,0,0,20,0,0,0,7,2,1,5564,4564,40
U13624,0,F,44,B,C,31,A,0,1,1,1,1,1,0,0,554,0,-1,2,1,5,3,2,0,0,0,0,0,0,0,0,0,20,1,5,0,7,5,2,5981,4474,40
U13571,0,M,48,A,B,30,A,0,0,0,1,0,1,0,0,-1,0,-1,4,7,8,-1,6,0,0,462,0,0,0,0,0,0,20,1,4,0,6,3,2,6380,4108,40
U13549,0,F,45,~,C,Z,A,0,0,1,1,1,1,0,0,-1,0,-1,-1,1,4,3,2,0,0,0,0,0,0,0,0,0,20,1,4,0,7,2,2,4788,4139,20
U13511,0,M,50,B,B,30,A,1,0,0,1,1,0,0,0,-1,1,4,4,1,2,-1,6,0,0,0,0,0,0,0,0,0,20,1,2,0,7,1,1,5059,5051,20
U13436,0,M,43,B,B,30,A,5,0,0,1,1,0,0,1,832,0,-1,-1,1,5,3,6,3,0,0,0,0,0,0,0,0,10,1,2,0,3,2,1,4404,4839,20
U13430,0,M,42,B,B,Z,Z,0,0,0,1,1,1,1,0,792,1,4,4,1,3,7,2,0,22,1,0,0,1,0,0,6,20,1,5,0,7,4,3,4624,4870,20
U13181,0,M,46,B,B,30,B,5,0,0,1,1,1,0,1,123,0,-1,-1,1,1,3,3,5,0,0,0,0,0,0,0,0,10,1,5,0,7,3,1,6420,4199,20
U13156,0,M,46,A,B,Z,B,4,0,1,1,1,1,0,0,-1,0,-1,-1,1,3,5,3,0,0,0,0,0,0,0,0,0,10,1,5,0,8,1,2,4764,4839,20
U13139,0,F,39,B,C,31,A,2,0,1,1,1,1,0,1,1181,1,1,-1,1,3,2,3,6,0,0,0,0,0,0,0,0,20,1,5,0,6,4,2,4569,4564,20
U13041,0,F,48,A,B,30,A,5,1,1,1,0,1,0,0,877,1,3,3,1,7,7,2,0,9,50,1,0,0,0,0,0,20,1,3,0,7,2,1,4849,3713,40
U12840,0,M,45,B,B,30,,0,1,1,1,1,0,0,1,1027,1,1,-1,1,5,3,2,6,0,0,0,0,0,0,0,0,10,1,1,,2,1,1,1034,4230,20
U12828,0,F,42,A,B,30,B,2,0,0,1,0,1,1,1,1176,1,2,3,1,5,5,3,3,0,0,0,0,1,5,0,13,-1,0,0,0,6,7,1,6551,5721,40
U12721,0,F,39,B,F,G,Z,0,0,1,1,0,0,0,0,-1,1,4,-1,1,1,4,5,0,0,0,0,0,1,5,0,0,10,1,3,,4,7,1,1707,1692,20
U12450,0,M,40,B,K,31,,1,0,0,1,1,1,0,0,-1,0,-1,-1,1,1,2,6,0,0,0,0,0,0,0,0,0,20,1,4,,7,4,2,5540,2544,20
U12396,0,M,58,B,F,G,~,6,0,0,1,1,0,0,1,381,1,2,2,1,2,-1,3,5,0,0,0,0,0,0,0,0,20,1,1,0,2,1,2,474,303,10
U12338,0,F,39,B,B,30,A,1,0,1,1,1,1,1,0,976,0,-1,4,8,7,-1,2,0,0,0,0,0,1,0,0,1,30,1,5,1,7,7,1,5577,5325,60
U12155,0,M,35,B,F,G,~,0,1,1,1,1,1,0,0,-1,1,5,1,6,5,-1,2,0,0,0,0,0,0,0,0,0,20,1,5,1,7,4,4,2167,1776,20
U11836,0,M,43,B,B,30,~,5,0,0,1,1,0,0,0,-1,0,-1,-1,1,2,3,4,0,0,0,0,0,0,0,0,0,20,0,0,,3,1,1,4256,336,10
U11752,0,M,35,B,C,31,,5,0,0,1,1,1,0,0,-1,0,-1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,10,1,5,0,7,1,3,1174,2264,10
U11730,0,F,37,B,B,30,~,0,0,0,1,1,0,0,1,1203,0,-1,-1,1,2,3,2,5,0,0,0,0,0,0,0,0,20,1,5,0,8,1,2,1252,3317,10
U11654,0,M,44,B,B,Z,,6,0,0,1,1,1,0,0,931,0,-1,-1,6,5,-1,3,0,0,0,0,0,0,0,0,0,20,1,5,1,3,6,2,6093,5600,20
U11534,0,F,46,B,F,G,,8,0,0,1,1,0,0,0,-1,1,2,2,3,5,4,3,0,2,6,0,0,0,0,0,0,10,0,1,0,3,3,1,4563,4260,20
U11495,0,M,45,B,F,G,,0,0,0,1,1,1,0,0,-1,0,-1,-1,1,2,3,3,0,0,0,0,0,0,0,0,0,20,1,5,0,8,1,4,4549,2670,10
U11392,0,F,46,~,Z,Z,~,0,0,0,1,1,0,0,1,577,0,-1,-1,1,1,-1,4,2,0,0,0,0,0,0,0,0,20,1,3,,2,1,2,4171,237,10
U11139,0,F,38,B,B,30,~,1,0,0,1,1,0,0,0,-1,1,2,-1,1,1,6,3,0,0,2,0,0,1,4,0,0,10,1,4,1,8,3,2,4402,2035,10
U11026,0,F,35,A,K,31,~,0,0,0,1,1,1,0,0,-1,0,-1,-1,1,2,3,4,0,0,0,0,0,0,0,0,0,10,1,4,0,3,2,1,2795,3287,20
U10890,0,M,45,A,C,31,,3,0,0,1,1,1,0,0,1097,0,-1,-1,1,2,3,3,0,0,0,0,0,0,0,0,0,10,1,5,0,7,1,1,4329,4321,10
U10851,0,M,49,B,A,Z,~,0,0,0,1,1,0,0,0,-1,0,-1,4,1,6,-1,6,0,0,0,0,0,0,0,0,0,20,1,4,0,7,2,1,5212,5143,20
U10701,0,M,37,B,B,30,~,0,0,0,1,1,0,0,0,-1,1,3,3,1,2,-1,2,0,0,0,0,0,1,4,0,0,10,1,5,0,8,1,2,174,2439,20
U10529,0,M,38,B,B,30,~,9,0,0,1,1,0,0,0,717,1,2,2,1,4,2,3,0,6,9,0,0,0,0,0,0,10,0,0,0,3,1,2,752,4595,10
U10369,0,M,52,B,B,30,B,11,0,0,1,0,1,1,0,-1,1,2,2,6,7,2,2,0,21,0,0,0,1,7,0,0,20,1,5,0,7,4,1,3646,3499,20
U10354,0,F,46,B,C,31,~,0,0,0,1,1,1,0,0,-1,0,-1,-1,1,3,10,4,0,0,0,0,0,0,0,0,0,20,0,1,0,3,5,1,7240,5508,20
U10234,0,F,52,~,Z,Z,~,0,0,1,1,0,0,0,0,-1,0,-1,2,3,5,2,4,0,0,0,0,0,0,0,0,0,20,1,1,0,3,2,2,7154,367,10
U10147,0,F,43,B,A,C,C,1,0,0,1,1,1,1,0,-1,0,-1,3,1,3,9,2,0,0,0,0,0,1,5,0,0,30,1,5,1,7,3,1,3941,3590,20
U10141,0,M,42,B,B,30,B,0,0,0,1,1,1,0,0,1114,0,-1,-1,1,3,6,6,0,0,0,0,0,1,5,0,0,20,1,5,,8,5,3,6396,5051,20
U10120,0,F,42,A,K,31,~,3,0,0,1,1,0,0,1,1179,1,2,4,1,3,-1,4,4,0,0,0,0,0,0,0,0,10,1,3,0,5,2,1,6131,5508,20
U10011,0,M,52,B,B,30,,5,1,1,1,1,1,0,1,1120,1,4,3,1,7,9,2,6,1,0,0,0,0,0,0,0,50,1,5,0,8,3,2,6487,3833,40
U9786,0,F,49,B,B,Z,~,0,1,1,1,1,1,0,1,132,1,3,3,2,7,8,2,10,7,1,0,0,0,0,0,0,-1,0,0,0,2,1,1,1816,5416,40
U9287,0,F,52,B,F,G,A,10,0,0,1,1,0,0,1,1126,1,1,4,1,3,5,4,4,0,16,0,0,0,0,0,0,20,0,3,,2,1,1,1420,1042,10
U9221,0,F,37,A,~,Z,~,2,0,0,1,1,0,0,0,-1,1,1,-1,1,1,5,5,0,0,0,0,0,0,0,0,0,10,1,3,0,3,1,1,4135,5691,10
U9027,0,F,39,B,Z,Z,,0,0,0,1,1,0,0,1,1120,1,1,3,1,4,-1,3,2,0,13,0,0,0,0,0,0,10,0,2,0,2,1,1,4049,1218,20
U9020,0,F,38,~,Z,Z,~,0,0,0,1,1,0,0,0,-1,1,1,-1,1,5,3,3,0,0,5,0,0,0,0,0,0,20,1,3,0,2,1,2,4045,481,20
U8971,0,M,42,B,Z,31,A,1,1,1,1,1,1,1,0,-1,1,2,-1,8,3,3,6,0,0,4,0,0,1,5,0,0,20,1,5,0,7,4,1,4013,3044,20
U8606,0,F,41,B,Z,Z,~,1,0,0,1,1,1,0,0,1193,0,-1,-1,1,2,3,4,0,0,0,0,0,0,0,0,0,10,1,3,,3,3,1,3743,258,20
U8437,0,M,44,B,K,G,,2,0,0,1,1,1,0,0,1172,0,-1,-1,1,2,-1,3,0,0,0,0,0,0,0,0,0,10,1,4,,6,2,1,3616,2693,20
U8162,0,F,45,B,B,30,,22,0,0,1,0,0,0,0,-1,1,3,3,3,7,-1,2,0,4,0,2,0,0,0,0,0,20,0,3,0,6,3,1,3364,1097,40
U8124,0,M,40,B,K,31,,2,0,1,1,1,1,0,1,1181,0,-1,-1,1,2,2,3,1,0,0,0,0,0,0,0,0,20,1,3,,5,2,1,3331,2299,10
U8065,0,M,37,B,A,C,~,0,0,0,1,1,1,0,0,-1,1,3,3,1,4,-1,3,0,14,0,0,0,0,0,0,0,20,1,3,0,4,3,1,3284,2983,20
U8041,0,F,31,A,F,G,,1,0,0,1,1,0,0,0,-1,0,-1,-1,1,3,-1,3,0,0,0,0,0,0,0,0,0,10,0,2,0,6,2,1,3255,1823,10
U1318041,1,M,25,A,G,F,~,2,0,0,1,1,0,0,0,-1,1,1,1,1,1,-1,4,0,0,1,0,0,0,0,0,0,20,1,4,0,4,1,2,518,518,10
U1294173,1,M,30,A,F,G,~,0,0,0,1,1,0,0,0,-1,1,2,2,1,1,-1,4,0,0,0,0,0,0,0,0,0,10,1,4,,4,2,1,238,779,10
U1283206,1,M,30,B,K,F,~,0,0,0,1,1,0,0,1,69,1,1,1,1,1,1,5,4,0,0,0,0,0,0,0,0,20,1,5,,5,1,4,94,901,10
U1241568,1,M,31,B,F,G,~,0,0,0,1,1,1,0,0,-1,1,1,1,1,1,-1,5,0,0,0,0,0,0,0,0,0,20,1,1,0,1,1,3,649,649,10
U1234496,1,M,33,B,C,31,~,10,0,0,1,1,0,0,0,-1,1,2,2,1,1,2,5,0,0,0,0,0,0,0,0,0,20,1,3,0,1,1,1,360,360,10
U1219460,1,M,26,A,Z,Z,,0,0,0,1,1,1,0,0,-1,0,-1,3,1,1,-1,4,0,0,0,0,0,0,0,0,0,20,1,3,0,3,1,1,847,837,10
U1201478,1,M,50,B,Z,Z,,6,0,0,1,1,0,0,0,-1,0,-1,-1,1,1,-1,5,0,0,0,0,0,0,0,0,0,10,1,3,,6,1,2,2033,888,10
U1198930,1,M,30,B,Z,Z,~,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,1,2,6,0,0,0,0,0,1,2,8,262,10,1,3,0,2,11,2,1964,795,10
U1198698,1,M,30,A,F,G,~,0,0,0,1,1,1,0,0,-1,0,-1,-1,1,1,-1,3,0,0,0,0,0,0,0,0,0,20,1,5,0,4,1,2,1958,1061,40
U1198041,1,F,32,B,K,G,,3,1,1,1,1,1,0,0,964,1,3,3,1,2,4,3,0,0,0,0,0,0,0,0,0,10,1,5,,7,1,2,1945,2042,40
U1191078,1,M,37,A,F,G,,0,0,0,1,1,1,0,0,-1,0,-1,-1,1,1,1,6,0,0,0,0,0,0,0,0,0,20,1,5,,5,1,1,1839,1838,10
U1188873,1,M,34,A,C,31,,0,0,0,1,1,1,0,0,421,0,-1,-1,1,1,2,6,0,0,0,0,0,0,0,0,0,20,1,5,0,7,1,1,1805,1342,10
U1183911,1,M,25,A,F,G,~,0,0,0,1,1,1,0,0,931,1,1,-1,1,1,1,3,0,0,0,0,0,0,0,0,0,10,1,5,0,6,1,1,1734,1675,10
U1174627,1,M,43,B,F,G,,1,0,1,1,1,1,0,0,1169,0,-1,1,1,1,-1,6,0,0,0,0,0,0,0,0,0,10,1,3,0,3,2,1,1543,1349,20
U1152722,1,M,55,B,C,31,,3,0,1,1,1,0,0,0,1158,0,-1,-1,1,1,2,5,0,0,0,0,0,0,0,0,0,10,1,1,,2,1,1,1196,1110,20
U1146553,1,M,30,B,F,G,~,0,0,0,1,1,0,0,0,1105,0,-1,-1,1,1,2,5,0,0,0,0,0,0,0,0,0,10,1,2,,2,1,1,1110,525,10
U1142706,1,M,27,A,F,G,~,0,0,0,1,1,0,0,0,1025,0,-1,-1,1,1,-1,5,0,0,0,0,0,0,0,0,0,20,1,3,1,1,2,2,1053,907,10
U1134390,1,M,31,B,C,31,~,3,0,1,1,1,1,0,0,-1,0,-1,3,1,1,3,4,0,0,0,0,0,0,0,0,0,10,1,3,0,3,2,1,935,206,20
U1134311,1,M,31,B,C,31,~,0,0,1,1,1,1,0,0,-1,0,-1,2,1,1,-1,4,0,0,0,0,0,1,2,0,16,10,1,2,,1,9,2,934,168,10
U1120419,1,M,45,B,C,31,~,13,0,0,1,1,1,0,1,367,0,-1,1,1,1,3,4,4,0,0,0,0,0,0,0,0,10,1,3,,2,1,1,789,789,10
U1109394,1,M,34,B,K,G,~,2,0,0,1,1,1,0,1,116,1,1,1,1,1,-1,6,1,0,0,0,0,1,4,1,109,10,1,5,0,8,7,1,686,698,10
U1088879,1,M,22,A,F,G,~,5,0,0,1,1,0,0,0,427,1,1,1,1,1,2,4,0,0,0,0,0,0,0,0,0,10,1,3,,2,1,1,483,474,10
U1083086,1,M,22,A,Z,Z,~,0,0,0,1,1,0,0,1,441,1,3,3,1,1,-1,6,2,0,4,0,0,0,0,0,0,10,1,3,0,3,1,1,453,434,20
